@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute Class {1,2}

@data
1448.435975,407.609232,234.151099,200.452665,1
535.332045,305.097459,141.849245,230.731511,1
1287.994203,420.491014,269.960557,217.44443,1
1219.12769,380.578847,200.772748,183.449295,1
666.182421,289.132973,142.059516,239.60169,1
1159.239955,373.148696,228.539428,225.003792,1
1725.922119,435.810657,221.528259,201.871388,1
1055.234634,370.728155,215.978768,211.014191,1
1574.994503,409.477249,238.551894,198.123403,1
1243.703759,373.849484,205.956949,216.793179,1
626.260035,375.153891,225.372892,228.9546,1
874.493227,318.120056,169.359408,254.989575,1
1004.397038,365.46272,194.538577,233.008985,1
756.040178,337.749907,157.308665,151.229686,1
871.221556,352.568641,239.417399,181.961637,1
933.575385,501.428709,381.2999,181.513555,1
886.079608,332.407743,220.179858,216.208611,1
1030.786737,385.706064,218.398097,202.588976,1
702.593939,296.428198,161.905528,218.538047,1
690.301055,310.981928,167.524127,226.346132,1
1426.306081,410.044149,252.071589,192.285872,1
961.124693,365.299388,209.573471,234.7445,1
1250.90528,374.669956,232.611999,208.562993,1
914.522826,415.345784,250.888252,279.553,1
1197.4076,374.683293,245.15603,226.14071,2
985.103897,567.10236,586.242214,210.19164,1
947.816827,380.858747,203.721045,228.763035,1
902.927785,360.410848,239.869465,200.376628,1
924.658615,392.598241,283.277602,217.201596,1
1526.169896,422.420518,230.379212,233.128669,1
1370.052189,429.5486,234.998591,169.478054,1
1443.014829,805.620132,598.983006,255.65347,1
1098.986237,411.554498,271.831691,236.134297,1
1229.698396,399.872854,218.388051,209.614174,1
1796.944862,701.942515,667.428458,211.097329,1
1792.44153,444.020924,228.424246,201.744948,1
870.932823,350.855816,227.847473,220.4918,1
1518.269146,385.740359,213.183931,217.492061,1
677.145263,342.339842,175.868628,204.324664,1
1006.321519,399.562471,246.116452,251.856469,1
1089.052406,324.402897,166.870798,253.350709,1
1155.191286,370.312463,192.608726,188.48506,1
1409.889357,384.515279,243.000493,238.729256,1
1247.470277,381.917203,227.804172,240.730467,1
844.907721,324.959405,186.860223,201.026666,1
922.894348,379.210874,247.469357,231.432818,1
1149.285859,351.465845,189.310382,217.409442,1
1059.700207,366.249937,187.343465,177.316277,1
1521.711424,464.779726,267.631121,233.736792,1
1176.427095,406.940834,221.300668,234.584631,1
1196.623673,381.386329,196.273399,230.897268,1
745.336104,357.841697,196.099328,233.14114,1
1272.299571,358.64277,200.165664,211.2087,1
1121.791458,367.194771,228.739133,239.221504,1
1030.118338,374.574866,204.138815,205.214939,1
622.96706,325.404369,183.116915,221.922127,1
1195.954755,369.241709,233.824954,235.575364,1
1343.471791,400.303615,237.312611,197.403909,1
1164.927837,375.360178,222.284646,211.039652,1
1172.598397,386.24733,189.148435,238.048733,1
956.870603,590.317903,416.955552,223.528085,1
1135.359304,384.688484,241.646722,257.155505,1
1126.926815,377.404691,194.535979,250.209462,1
1314.404514,400.074118,246.424931,213.548181,1
1432.48015,405.918404,231.864619,196.680951,1
961.865491,407.526787,240.623253,188.339741,1
1182.598565,440.79879,278.862432,230.606977,1
1027.748547,373.229063,216.154225,246.256229,1
500.198087,297.343067,145.60208,230.561424,1
1199.48277,428.569645,243.649839,231.144086,1
1119.498742,375.013768,244.283943,239.107189,2
1145.751609,463.076081,303.93837,204.881172,1
667.568754,326.993006,163.443589,255.560979,1
1292.192521,357.874606,196.015151,223.330458,1
1438.756755,397.794393,235.227049,237.44979,1
892.006166,514.41909,298.222083,193.051439,1
847.467865,357.049976,193.615394,234.352363,1
905.219289,362.963544,215.641365,224.945076,1
909.478055,355.524386,206.69463,204.233039,1
1576.599248,397.50566,222.947328,179.551488,1
933.05577,366.848361,208.772398,255.937873,1
948.256594,357.132422,196.643192,248.331572,1
826.40734,347.42549,197.445132,205.288204,1
672.035713,303.088107,151.393192,226.339377,1
1232.888487,367.821254,224.273906,218.203761,1
1212.311724,393.175533,309.599752,204.38979,1
993.331138,359.054132,185.355244,227.382591,1
1077.624335,356.994897,208.786427,191.50922,1
1457.26597,399.59434,228.164785,212.562298,1
995.982735,374.283709,211.268976,232.698255,1
748.639471,336.9232,183.552699,219.461749,1
877.147075,373.12029,206.386324,221.938409,1
1740.903492,451.102933,228.12616,179.435614,1
859.50735,349.965369,190.873211,198.250709,1
938.230272,326.654044,198.547236,242.840278,1
1171.341447,424.612948,250.476371,211.581091,1
985.454291,470.375463,334.879553,236.456112,1
1257.707736,357.817795,207.059226,193.027883,1
1330.945253,448.413405,263.72171,197.65038,1
1172.944807,401.142967,207.459157,212.154573,1
761.23633,322.476337,166.641994,218.27287,1
986.691495,334.945717,185.435438,223.649848,1
1409.196537,426.430909,242.305594,194.769113,1
1296.151297,382.638949,200.533898,226.862629,1
1136.894594,365.758035,235.209382,231.356781,1
921.64346,353.723226,194.01342,224.255373,1
1584.913091,426.344306,221.404071,200.596598,1
880.740734,352.113285,187.532432,210.252262,1
1122.980164,366.889064,200.378706,245.188593,1
1503.766511,367.887592,206.008218,195.134749,1
1234.336828,543.704432,404.799326,204.726327,1
1241.096849,364.864816,206.620325,206.340945,1
852.361428,424.544879,254.650267,219.994528,1
871.011632,331.923981,194.400186,248.615109,1
619.034959,300.33761,178.938169,234.88774,2
759.101577,325.645644,184.625358,229.879342,1
1100.23418,378.050746,282.733565,212.462705,2
1416.709307,416.23346,240.784507,219.806774,1
604.485732,303.603738,153.036735,242.154559,1
1071.397093,334.162137,185.792414,257.474895,1
1464.448958,409.630016,207.949154,194.165667,1
1260.413373,392.771446,218.659117,233.7361,1
1311.595474,408.186698,246.058082,215.356269,1
760.617641,407.691851,246.38059,236.080604,1
1231.879221,395.242736,234.22575,236.297283,1
787.340934,438.332523,281.062309,259.316065,1
1081.838934,412.054887,241.482004,230.660497,1
1117.007706,405.093775,252.366211,223.325781,1
886.911858,328.783946,157.997848,248.409861,1
1044.200604,353.338365,207.385718,244.421467,1
1194.781984,401.43603,226.855355,249.319014,1
1259.200937,368.926822,166.466191,290.832981,1
1129.544637,357.297313,220.64526,221.595809,1
1285.266223,401.476733,236.125117,209.752912,1
730.925441,339.858506,152.512789,239.095065,1
1277.808186,379.220227,220.437413,225.039126,1
1586.125527,427.600043,227.673575,228.969842,1
635.887293,308.176699,144.154085,223.124344,1
834.006539,340.107402,210.038354,219.351244,1
710.682097,311.913425,167.273846,250.322045,1
1418.4301,404.762434,231.310709,210.508259,1
1177.783984,430.047951,254.371406,214.468247,1
527.409471,313.068183,169.803679,224.168944,1
1315.871561,354.096137,204.117165,236.336254,1
1657.063053,441.061715,237.829975,170.944581,1
1592.728971,430.955892,254.207208,227.811966,1
940.014804,360.294454,193.014373,231.61018,1
1079.150099,374.947777,205.798293,252.32776,1
593.206271,428.745968,266.038328,233.949661,1
735.905087,365.895733,195.967692,205.5998,1
647.223046,321.839289,206.197011,225.835869,2
1081.429478,406.402166,229.754808,264.551015,1
961.288198,375.855025,205.501073,168.271854,1
1350.003701,432.882798,220.982317,202.385807,1
1387.372697,392.309508,198.585168,216.397405,1
1001.125367,455.529362,285.218885,284.722479,1
1063.479196,356.926135,168.664163,180.666756,1
1361.9694,374.700267,197.990728,182.327792,1
1312.148864,402.629586,221.914506,202.344584,1
1325.538483,395.253994,219.097672,238.070384,1
893.391807,344.158495,173.816321,204.158734,1
992.994427,370.947606,234.549297,199.312629,1
519.326683,298.432354,139.317507,216.297812,1
859.097201,356.802466,168.825417,228.818981,1
623.076353,321.872717,172.11285,211.382598,1
1113.600416,337.966414,214.183671,208.712122,1
1126.788597,328.910559,195.858573,242.532146,2
899.793466,341.777272,241.305681,215.797076,2
716.631692,302.181551,171.551838,228.952522,1
1352.664997,392.709265,214.760963,201.96232,1
1027.368535,383.439329,267.204344,212.241695,2
1040.822759,424.017296,342.503867,214.5138,1
1237.750181,412.427971,276.649564,232.998419,1
1488.49398,392.767982,216.073685,235.11308,1
955.51458,564.071271,379.009956,199.438376,1
1179.959613,467.220705,267.944796,216.451791,1
717.213487,357.408684,189.540052,224.862803,1
1424.105684,660.698575,554.881009,231.580216,1
1629.85981,427.994777,249.889032,208.321372,1
789.193362,348.097872,189.498136,223.364926,1
1223.11643,761.09205,623.675296,241.147545,1
618.018245,321.541896,166.412151,228.859684,1
1075.885529,366.87261,213.502109,202.963965,1
979.598573,449.01356,267.554045,266.277004,1
1423.816951,423.261083,227.233115,211.338604,1
1354.078697,394.907584,190.721657,163.874003,1
879.419872,353.453893,191.976874,186.421148,1
992.159406,401.24308,260.559851,230.701027,1
1647.909511,441.764062,268.257777,238.269223,1
1422.879738,436.284373,268.968438,254.948179,1
1202.620553,388.973751,244.810313,226.769098,2
1016.847019,523.67898,420.304992,225.728655,1
1309.430411,428.997462,284.773748,244.637454,1
1151.044064,392.213206,208.377837,268.516026,1
1186.743363,616.610087,518.092596,202.63782,1
1254.06454,429.289832,233.206612,222.767195,1
1494.848528,434.768482,210.388401,211.650893,1
1428.199559,394.165227,234.379903,206.706927,1
790.328375,347.372489,176.741929,234.741209,1
1611.599145,452.510571,256.848066,195.265519,1
1194.447525,393.229573,230.584287,211.47994,1
1452.577135,408.294951,246.68266,201.61158,1
936.40954,342.394921,241.734017,224.61564,2
1648.495464,438.208854,227.341195,233.104247,1
1500.67151,452.215949,222.590526,226.517951,1
1046.946078,351.448871,192.919976,231.797935,1
769.896584,333.852793,247.85318,195.383472,1
1107.935224,498.25334,407.213978,156.967104,1
1451.923286,457.345937,235.975988,218.889306,1
1250.045836,375.607515,215.193456,251.070118,1
836.407335,325.423421,176.185421,230.662749,1
781.73238,371.236165,208.416981,231.476293,1
1311.477521,403.567838,273.562703,244.332267,1
983.263593,346.193655,176.81658,268.664117,1
1249.788973,393.4369,227.775247,208.713681,1
510.435373,301.896456,157.833823,231.955032,1
809.390633,333.697601,173.774406,228.012191,1
1420.281662,415.692194,207.366492,180.133284,1
1638.062283,426.455677,245.294767,218.57875,1
1339.595807,390.504711,243.50452,218.850682,1
1060.857044,413.559173,265.360922,228.214495,1
1122.368923,435.05046,272.556381,186.921364,1
1377.103021,381.572352,225.532241,220.016525,1
1249.764205,381.827656,201.606211,202.411614,1
1179.05427,371.288646,182.392225,188.006321,1
1393.58539,383.46098,212.676613,211.016443,1
1184.722752,402.701813,210.638336,200.062087,1
1179.399814,573.689002,433.054964,229.795164,1
921.503511,327.200159,194.285178,229.450833,1
1312.407459,397.397407,238.984387,196.412483,1
1412.198701,588.319982,428.419476,182.695334,1
865.245981,336.017857,180.209841,199.621627,1
1253.706179,388.397498,275.390882,206.99133,2
1168.649321,388.880047,209.406675,202.710913,1
689.820757,358.350747,226.72701,231.096454,1
936.413004,351.716819,252.180189,222.259011,1
1350.257446,401.835787,241.80711,245.796543,1
893.265886,373.808088,227.957805,213.081567,1
1180.516294,333.41978,201.486526,253.621775,1
1548.478537,399.702074,224.190594,201.352119,1
988.498197,350.349191,223.774209,213.470932,2
1336.743466,421.021541,229.231728,219.370817,1
1683.341382,422.620397,247.368725,206.063124,1
1081.990489,393.933306,223.260656,196.543426,1
2563.868208,1420.137382,1186.992778,199.842117,1
1022.189356,364.568809,203.345016,241.318498,1
628.800607,322.040033,170.946487,229.065105,1
1509.560914,383.570446,228.770656,221.141492,1
1513.473443,408.003274,250.683177,217.845226,1
1240.649807,552.972289,406.648291,216.150415,1
655.071835,338.666855,164.914966,238.900382,1
1135.463227,350.012827,239.8395,205.624222,1
1182.724312,379.585516,223.315216,241.954854,1
1023.712695,460.053826,316.116593,207.519086,1
1155.304562,396.972708,225.541421,211.471452,1
595.8764,302.497651,154.606319,237.173181,1
1417.546927,382.692123,216.428062,189.223606,1
1047.890739,345.278959,190.218496,227.214928,1
1245.856178,428.367688,229.30153,211.516313,1
1298.295922,416.575886,234.683878,202.636608,1
628.44571,305.9957,168.637663,213.414121,1
1063.241385,371.643717,198.471718,199.445131,1
602.316338,319.470882,159.830877,234.0328,1
1415.08551,391.443483,189.29081,192.447126,1
891.016299,353.585875,222.107976,202.183157,1
1238.416327,374.989,211.691423,189.605523,1
1237.108456,393.988558,211.411177,195.045375,1
607.683444,290.185194,167.55236,211.743211,1
715.370932,324.470794,171.586479,228.630707,1
2624.615733,1634.106106,1305.273315,212.954954,1
918.507409,381.810509,255.51456,217.788415,1
959.398531,391.023633,197.299986,197.764522,1
819.342478,311.274298,181.813893,231.666992,1
842.511428,406.979459,261.831869,230.339548,1
687.584853,533.904661,359.215733,213.941877,1
1565.53993,806.948442,835.151425,215.804697,1
1364.086313,404.337562,195.491378,166.473465,1
1898.472138,778.886794,789.899173,231.324565,1
1246.131748,397.111965,227.226533,184.174678,1
1070.407399,379.703989,209.411178,220.313225,1
911.517199,364.749462,216.050822,196.169303,1
1394.3009,506.047569,376.229321,198.049271,1
1357.661271,409.163748,218.316864,211.727623,1
1220.534981,421.614076,269.011393,202.850516,1
701.759437,322.557743,185.778384,223.922646,1
1366.738776,412.228092,238.7322,254.247045,1
1654.469307,443.765793,240.597446,249.497069,1
885.807329,360.221015,185.962674,212.707444,1
989.193442,353.145934,172.171739,244.784505,1
970.614599,470.917941,321.388956,217.395239,1
925.657488,367.689618,209.375671,209.050045,1
1167.139665,420.520978,259.1245,205.877794,1
1030.452105,379.870265,202.584646,240.605759,1
1115.44072,374.655926,232.396358,247.699893,1
850.703336,507.433729,341.166378,216.198566,1
1412.81583,383.559707,226.202718,197.778552,1
1577.943839,420.660408,214.017394,203.094389,1
711.19513,331.988933,195.032731,232.953732,1
1394.517406,428.033056,224.321884,183.244394,1
1254.631267,376.592013,200.376974,206.149034,1
898.181273,346.334817,224.058266,200.789376,1
1326.420963,399.443825,239.936149,239.307414,1
1018.035725,348.939822,200.689436,236.334695,1
1092.92406,362.575911,230.842362,234.045271,1
1228.024023,385.814317,219.538826,246.370717,1
960.248968,357.895044,213.575894,228.405886,1
1255.736835,630.466494,582.949759,161.432505,1
687.970581,449.64039,295.027662,220.804089,1
846.519567,364.103061,201.325965,207.02701,1
1379.040493,372.172166,206.488515,198.205675,1
952.785388,351.921201,184.136053,215.877443,1
656.264871,331.551071,158.759604,215.70649,1
1231.488124,382.783228,191.837791,280.765436,1
541.606052,316.083857,164.988925,226.351674,1
1319.575379,405.547399,206.656178,183.134928,1
1459.939737,457.440507,241.423114,190.64562,1
1081.954462,353.979916,201.483755,248.226783,1
1289.564481,401.547054,309.865968,207.35177,2
906.528719,345.344257,235.69782,184.444532,2
1084.263806,722.265187,493.53558,150.931947,1
932.463235,366.982595,234.767363,232.895016,1
643.966271,326.160409,165.82845,240.01998,1
710.344693,316.965298,189.250626,198.969337,1
1088.074317,357.235479,220.763732,209.524108,1
690.026698,313.892293,170.475022,216.682674,1
1098.408772,363.441937,199.029092,176.200143,1
1617.892898,614.27078,547.103581,223.705967,1
1073.243979,364.232791,263.298743,225.751865,2
1197.907643,412.263426,227.920393,208.752306,1
1031.436256,353.338365,191.490341,216.438108,1
729.077862,343.29247,169.866033,243.721199,1
1119.219709,350.97654,201.505752,255.39782,1
1604.115992,410.970104,250.503391,205.950367,1
969.948452,335.781605,203.977215,254.408646,1
1260.932988,384.515279,226.277023,179.435614,1
1344.306293,389.182983,248.948875,201.000686,1
1674.135359,428.249562,260.676245,241.730207,1
1324.658082,853.179303,653.872216,209.180122,1
1727.492743,794.418786,707.421858,210.989076,1
1244.045493,367.627784,212.591916,177.548718,1
1130.846792,366.283193,210.940232,239.108402,1
1245.055971,356.018887,225.347258,204.45734,1
793.798885,320.082989,172.472077,196.046501,1
1510.27296,435.497848,262.875256,234.857083,1
1165.670193,365.895733,202.674886,263.806234,1
891.832961,362.171824,216.545495,188.089979,1
1264.263895,375.455268,240.794207,236.275113,1
1028.512381,412.279534,280.771498,233.544188,1
1077.335602,363.809478,216.689256,231.288192,1
1833.673519,448.601159,241.074626,213.940664,1
1631.375354,429.025348,231.891812,204.931748,1
1071.273424,386.626303,258.613892,191.016625,2
724.536079,340.482737,169.839013,233.691413,1
1086.630999,347.91133,205.867056,242.696345,1
716.396999,327.642005,177.821343,206.074902,1
1227.435472,370.911059,212.11335,229.377047,1
1271.991439,369.22664,216.258321,228.132222,1
1024.07504,523.331877,374.414132,220.326735,1
1542.564449,392.829123,245.710979,229.540033,1
2278.451003,870.479199,971.427277,207.807299,1
690.960447,333.20466,186.149216,221.788067,1
