@relation 'R_data_frame-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@attribute V3 numeric
@attribute V2 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute Class {1,2}

@data
76.6452,181.2258,321.7419,21.7786,1
96.3333,209.8333,537.8333,18.5762,1
283.9221,354.6494,650.1688,31.9483,1
130.6957,210.2899,488.942,21.3199,2
111.1429,238.0204,580.4694,20.447,1
97.5,204,498,13.057,1
83.2,198.2,337.7333,14.8722,1
96.4091,202.6364,549.7727,19.9303,1
110.3789,237.2737,815.7579,34.2493,1
88.8182,193.8636,471.1818,28.9481,1
102.3333,222,625.6667,28.3078,1
104.8305,224.6949,671.3051,38.9002,1
113,247.25,853.5625,37.5015,1
329.1667,492.5833,435.625,48.3466,1
392.2895,458.6579,605.0789,16.1407,1
100,212.25,618.25,22.74,1
92.5789,211.4737,560.3158,29.2075,1
93.1667,205.5476,625.6667,36.9376,1
74.6,184.8,383.7,24.9768,1
123.6304,251.4348,748.3261,28.1407,1
97.5,211.25,575.5,19.5144,1
99.3,209.1,415.6,25.7226,1
101.8462,216.7692,628.0769,37.1764,1
128.9703,238.0297,464.8416,33.1332,1
98.1364,210.0455,523.8636,26.9692,1
122.4219,259,936.25,16.7626,1
111.0938,247.6979,830.7812,22.789,1
131.0625,223.2188,487.4375,18.2483,2
79.7778,196.5778,338.5333,18.2788,1
87.7,200.8667,539.6667,31.1574,1
82.6269,189.1642,330.9851,20.0383,1
99.0971,214.1456,609.5631,23.3666,1
99.2308,213.1731,635.1538,25.626,1
197.1667,302.1458,394.0833,19.0014,1
102.2,226.8,788.4,39.6613,1
519.0119,502.5714,796.4524,41.8419,1
83.6376,192.3758,315.2886,23.8357,1
107.6364,229.6364,690.7273,30.5911,1
112.8723,244.1489,609.8511,18.1586,1
115.0417,238.5833,616.1667,21.6583,1
101.325,224.5,682.375,20.1183,1
103.6749,223.9557,614.6355,27.4333,1
86.5806,193.7419,300.9892,25.9233,1
95.8913,214.6304,549.8913,38.4602,1
99.7843,217.0196,587.6667,28.4422,1
114.3889,241.7778,673.1111,15.1149,1
86.2188,193.7812,401.9688,28.3044,1
91.3636,211.5455,679.8182,13.6145,1
746.3333,893.3333,932.3333,57.434,1
100.9167,231.25,744.0833,26.0475,1
84.8542,202.8333,490.125,28.7119,1
120.5,233.5,852,29.8653,1
83.2941,184.8824,359.7353,47.1381,1
86,196,408,23.2656,1
111,236.5,702,42.0855,1
118.5187,240.25,515.0438,30.839,1
120.3778,241.7778,527.9333,17.1044,1
88.3796,199.5463,526.537,35.1989,1
112.2373,237.1356,786.4068,23.92,1
84.25,201.9167,377.6667,15.7116,1
97.6667,205.3725,533.2745,16.1658,1
89.5455,198.4091,444,29.2082,1
99.7045,226.2045,676.7727,50.3959,1
102.4,229.6667,593.4,29.6771,1
94.4231,208.2308,630.4423,25.3009,1
112.3692,239.5846,803.4769,26.7245,1
234.8333,396.6667,518.6667,76.9632,1
140.4118,283.4,776.7882,17.9067,1
117.6154,251.8462,894.4615,22.936,1
110.9,231.5333,735.0667,15.5107,1
101.2708,231.1042,639.6667,51.0364,1
311.7,401.5048,422.5762,17.7396,1
302.5455,507.7902,441.4476,10.3533,1
81.0882,200.6765,336.2353,15.1366,1
110.8406,242.1304,774.0797,23.2059,1
92.4444,217.7778,623.7778,53.862,1
104,231.2222,552.5556,7.9598,1
87.2,197.1714,570.7429,21.1189,1
296.4211,380.9474,443.9474,27.7595,1
103.3333,229.5,725.6667,30.5896,1
100.5,217.2955,504.625,25.7698,1
95.0833,220,757.4167,19.7287,1
94.0714,213,493.619,38.1121,1
86.5467,193.32,357.6667,23.8014,1
139.0947,255.0526,376.8421,18.4757,1
99.6316,210.8421,717.8947,37.0988,1
107.8718,224.1282,346,25.3081,1
93,202,413,18.5802,1
91.7887,202.784,480.1455,35.4993,1
100.6364,220.1591,528.8864,17.7354,1
78.8095,188.381,405.1587,13.8059,1
153,254,371,22.0762,1
97.3529,214.6765,536.9314,30.139,1
87.875,181.125,371.875,17.4256,1
118.2,258.8,838.6,17.6068,1
104.5221,218.7965,483.354,37.172,1
100.2105,225.4737,726.8421,26.4924,1
86.0312,200.0938,476.0312,32.6708,1
106.6667,227.3333,673,27.9225,1
89.5,196.4211,401.9737,16.9925,1
77,185.6667,527,19.9951,1
95.1111,211,425.6667,9.2123,1
96.9762,216.0476,336.619,37.6805,1
117.8889,248.2778,662.1111,42.3661,1
101.7333,222.0667,604.6667,19.4335,1
112.7431,239.625,579.3819,33.68,1
97.1154,223.6538,623.5,27.037,1
99.2667,212.6667,335.8667,23.0657,1
90.6842,214.6842,476,20.111,1
99.5246,212.2131,532.7869,29.2761,1
93.5405,201.7838,502.7027,26.4315,1
102.6066,223.7705,647.3443,23.7872,1
85.5217,179.2609,303.0435,24.121,1
85.5833,196.1458,470.3958,28.1591,1
92.8571,208.4286,584.1429,15.2114,1
117,221.1538,672.1538,16.631,2
85.9748,200.6555,391.563,24.9773,1
89.6364,219.9091,562.2727,32.0124,1
105.1774,205.6774,187.0484,18.2442,1
120.6667,207.7544,436.0877,18.2845,2
115.2593,244.6667,752.7407,25.3607,1
91.3636,211.2727,549.6364,24.5535,1
105.2784,224.6804,468.732,18.6264,1
125.68,234.08,392.44,22.7331,1
126,243,858,13.6961,1
92.4545,213.3636,540,22.1486,1
115.4265,227.2206,450.6176,37.7326,1
90.9762,208.0159,423.9683,27.9907,1
101.2857,223.1429,655.4286,27.7768,1
307,400.8333,425.9167,43.2,1
95.6364,200.1818,420.8182,21.0501,1
102.4694,212.2245,566.5306,22.8586,1
115.2025,246.8734,655.3291,35.3266,1
