@relation R_data_frame_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A6-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Class {1,2}

@data
-0.769596,-0.426958,-0.154443,0.07872,-0.31279,1
-1.580436,-0.85416,-0.256905,0.155754,-0.628915,2
-1.767654,-0.961883,-0.305847,0.18837,-0.710674,1
-1.237835,-0.697136,-0.231996,0.133046,-0.516898,1
-1.401922,-0.765037,-0.235825,0.135258,-0.547882,1
-2.835367,-1.52483,-0.479292,0.296691,-1.14516,1
-1.985184,-1.048551,-0.304855,0.217439,-0.801759,1
-0.712124,-0.378566,-0.128035,0.076201,-0.292122,1
-1.868318,-0.998667,-0.314899,0.195827,-0.763704,1
-1.339846,-0.735702,-0.228626,0.146389,-0.531443,1
-1.003484,-0.549892,-0.182013,0.088229,-0.39829,2
-2.573146,-1.378721,-0.428653,0.270013,-1.041415,1
-1.56249,-0.832702,-0.273618,0.161844,-0.640892,1
-1.68148,-0.93403,-0.296889,0.178054,-0.690893,1
-1.389415,-0.759313,-0.22774,0.149079,-0.559921,1
-1.602246,-0.852212,-0.270884,0.166292,-0.651879,1
-1.509669,-0.820218,-0.246868,0.162097,-0.606613,1
-1.752579,-0.945715,-0.295085,0.188232,-0.715698,1
-1.02909,-0.563921,-0.161909,0.103508,-0.385306,1
-1.628966,-0.886395,-0.276816,0.175728,-0.655832,1
-1.712037,-0.918039,-0.280413,0.182665,-0.68938,1
-1.372526,-0.718222,-0.231576,0.14177,-0.571342,1
-1.55555,-0.821837,-0.243775,0.162254,-0.621464,1
-1.974118,-1.064313,-0.329723,0.20558,-0.791038,1
-1.547276,-0.829666,-0.241646,0.168845,-0.611013,1
-1.299337,-0.717935,-0.214398,0.134512,-0.516528,1
-1.295776,-0.691502,-0.227194,0.13187,-0.529212,1
-1.038695,-0.564839,-0.187076,0.085412,-0.416386,2
-1.941108,-1.030074,-0.320521,0.200652,-0.786372,1
-0.812904,-0.467222,-0.16129,0.087531,-0.355357,1
-1.451716,-0.789871,-0.240616,0.157134,-0.577742,1
-0.753459,-0.408558,-0.14564,0.073352,-0.316512,1
-2.268878,-1.223748,-0.374534,0.236658,-0.909293,1
-1.541141,-0.835318,-0.274007,0.156614,-0.620014,1
-1.147669,-0.6248,-0.206715,0.11548,-0.473282,1
-1.433412,-0.775172,-0.257328,0.14677,-0.580463,1
-1.361147,-0.732636,-0.230028,0.146941,-0.548318,1
-1.675825,-0.884073,-0.262687,0.176442,-0.671359,1
-1.131054,-0.60335,-0.197371,0.118565,-0.46526,1
-0.478453,-0.270685,-0.111847,0.040188,-0.190556,1
-1.167548,-0.605377,-0.185926,0.120172,-0.47635,1
-1.536822,-0.829674,-0.256753,0.169615,-0.622991,1
-1.858864,-0.995562,-0.297857,0.193816,-0.74166,1
-0.894604,-0.478574,-0.145848,0.094839,-0.352024,1
-0.745102,-0.41536,-0.150888,0.084675,-0.309159,1
-1.706136,-0.910955,-0.265197,0.195892,-0.68739,1
-0.969623,-0.515661,-0.175323,0.099513,-0.397832,1
-1.512309,-0.796842,-0.245198,0.158544,-0.61123,1
-1.681164,-0.905429,-0.282302,0.177564,-0.681467,1
-1.328987,-0.717526,-0.225863,0.125364,-0.531411,2
-1.445041,-0.768354,-0.232232,0.156416,-0.581221,1
-2.046545,-1.098871,-0.330861,0.218362,-0.813767,1
-0.930234,-0.50977,-0.164838,0.080225,-0.379552,1
-0.87502,-0.495814,-0.176378,0.094691,-0.364611,1
-2.857326,-1.538972,-0.482289,0.302183,-1.159675,1
-0.596669,-0.301822,-0.092682,0.058271,-0.235487,1
-0.841221,-0.462774,-0.139625,0.063715,-0.321201,2
-0.980465,-0.542168,-0.165289,0.096988,-0.387442,1
-0.784752,-0.43751,-0.146297,0.073562,-0.307658,1
-2.134394,-1.144284,-0.366424,0.217384,-0.866776,1
-1.040969,-0.556443,-0.193265,0.105481,-0.434407,1
-0.758913,-0.399156,-0.121505,0.093047,-0.317638,1
-1.315294,-0.685226,-0.208576,0.146922,-0.546816,1
-1.303464,-0.703075,-0.224957,0.135629,-0.526389,1
-1.710068,-0.905115,-0.283147,0.179735,-0.694573,1
-1.12962,-0.606557,-0.187375,0.122126,-0.459395,1
-1.727343,-0.934572,-0.294082,0.18259,-0.691903,1
-1.294875,-0.705241,-0.227832,0.142097,-0.52444,1
-0.689908,-0.384832,-0.107991,0.081846,-0.256856,1
-1.430383,-0.777841,-0.243174,0.151362,-0.569354,1
-1.201419,-0.682642,-0.202584,0.126516,-0.513353,1
-1.11774,-0.572978,-0.183331,0.113402,-0.472982,1
-0.793505,-0.396522,-0.131209,0.079281,-0.337159,1
-1.466334,-0.77956,-0.224376,0.159238,-0.580641,1
-1.220192,-0.657483,-0.201323,0.128392,-0.483477,1
0.036497,-0.078106,0.077514,-0.004516,-0.032345,1
-1.206189,-0.638533,-0.19953,0.136407,-0.494638,1
-1.224477,-0.674636,-0.229972,0.121587,-0.497004,1
-1.548256,-0.831416,-0.255094,0.168811,-0.622567,1
-2.036907,-1.102165,-0.339613,0.219692,-0.826488,1
-1.7451,-0.934334,-0.286392,0.182271,-0.700061,1
-1.011753,-0.535641,-0.16958,0.111475,-0.412672,1
-1.421802,-0.771905,-0.243622,0.15419,-0.576123,1
-1.340867,-0.717473,-0.218331,0.141259,-0.541841,1
-0.955957,-0.519909,-0.176863,0.09079,-0.423642,1
-1.643883,-0.88401,-0.286255,0.173845,-0.672371,1
-3.434691,-1.887189,-0.562156,0.353926,-1.447579,1
-0.88698,-0.492092,-0.171278,0.084995,-0.361801,1
-4.676374,-2.539543,-0.748626,0.452779,-1.897858,1
-2.138409,-1.160623,-0.359056,0.226263,-0.866073,1
-1.746737,-0.957363,-0.295481,0.176278,-0.703244,1
-2.628203,-1.423469,-0.444204,0.27748,-1.053878,1
-1.36538,-0.746613,-0.231405,0.152342,-0.54764,1
-1.396681,-0.745662,-0.235437,0.145452,-0.569177,1
-1.625097,-0.863184,-0.272077,0.16849,-0.659324,1
-1.539857,-0.861572,-0.242637,0.127948,-0.641774,1
-1.108305,-0.6264,-0.162905,0.097835,-0.486878,1
-0.927065,-0.469657,-0.146003,0.084701,-0.377548,1
-0.789622,-0.451012,-0.153682,0.073515,-0.323152,1
-1.304811,-0.692896,-0.22471,0.129008,-0.531479,1
-1.838854,-1.009543,-0.323678,0.188967,-0.786855,1
-0.80964,-0.427132,-0.152002,0.070544,-0.334042,1
-1.707258,-0.913487,-0.292736,0.184797,-0.701646,1
-2.351309,-1.269373,-0.389369,0.251745,-0.943146,1
-0.694695,-0.364332,-0.116504,0.077665,-0.28515,1
-1.580148,-0.841765,-0.245818,0.174718,-0.632564,1
-1.629606,-0.896612,-0.287302,0.155116,-0.659527,1
-1.862036,-0.983148,-0.300951,0.195174,-0.758415,1
-1.75941,-0.944758,-0.303574,0.188551,-0.720672,1
-1.683005,-0.919843,-0.276498,0.179316,-0.687063,1
-2.509643,-1.354626,-0.429312,0.258138,-1.012995,1
-0.375533,-0.163613,-0.068938,0.019172,-0.171899,1
-1.105445,-0.581009,-0.163654,0.127292,-0.446563,1
-0.979591,-0.534981,-0.164916,0.109034,-0.406159,1
-1.394341,-0.752441,-0.237276,0.139923,-0.553228,1
-2.314893,-1.246053,-0.384562,0.24575,-0.94069,1
-2.175712,-1.175658,-0.363931,0.235159,-0.876329,1
-1.974089,-1.058845,-0.333079,0.204736,-0.794523,1
-1.487486,-0.791565,-0.252527,0.155691,-0.609932,1
-1.791867,-0.950127,-0.300718,0.179363,-0.725239,1
-1.430737,-0.757447,-0.231013,0.157346,-0.587251,1
-0.563904,-0.294052,-0.085138,0.072063,-0.234165,1
-0.688423,-0.373733,-0.123367,0.048531,-0.285284,1
-1.684213,-0.904815,-0.275816,0.181695,-0.676003,1
-1.174846,-0.625676,-0.182595,0.130295,-0.468012,1
-1.124158,-0.611392,-0.19734,0.107281,-0.440994,2
-0.989483,-0.537041,-0.176227,0.084193,-0.39543,2
-1.204059,-0.632992,-0.184373,0.135373,-0.484922,1
-1.673267,-0.891064,-0.28693,0.176663,-0.685123,1
-0.863331,-0.453438,-0.13265,0.105639,-0.358527,1
-0.471553,-0.265774,-0.106126,0.053158,-0.200075,1
-0.454273,-0.234082,-0.064386,0.061072,-0.190001,1
-1.02945,-0.559691,-0.191915,0.106953,-0.419412,1
-1.839302,-0.99099,-0.301254,0.201274,-0.736933,1
-1.153878,-0.641284,-0.218479,0.123551,-0.476979,1
-0.849559,-0.456238,-0.143938,0.081668,-0.329659,1
-1.32622,-0.701928,-0.211871,0.140537,-0.536376,1
-1.707007,-0.914507,-0.286592,0.185465,-0.701687,1
-1.535046,-0.827425,-0.257135,0.16952,-0.621495,1
-1.79608,-0.971357,-0.30158,0.198544,-0.726106,1
-1.170816,-0.614167,-0.16809,0.138339,-0.467879,1
-1.524029,-0.809628,-0.261361,0.157617,-0.626097,1
-1.264043,-0.670651,-0.19122,0.139809,-0.498964,1
-0.830086,-0.451031,-0.145442,0.084863,-0.336563,1
-0.922792,-0.513407,-0.169432,0.075727,-0.370485,1
-1.754792,-0.94398,-0.289558,0.188513,-0.703843,1
-1.521292,-0.822197,-0.249962,0.168908,-0.608889,1
-1.515625,-0.813672,-0.262687,0.156567,-0.614999,1
-4.910667,-2.673327,-0.808868,0.538374,-2.00754,1
-2.293116,-1.219714,-0.376828,0.249955,-0.940677,1
-0.414886,-0.184982,-0.075592,0.04043,-0.190405,1
-1.448381,-0.758823,-0.242055,0.147182,-0.59268,1
-1.912105,-1.025346,-0.317903,0.207832,-0.775616,1
-1.050066,-0.55527,-0.173018,0.108809,-0.433415,1
-1.249011,-0.685929,-0.218393,0.135168,-0.501795,1
-1.359861,-0.726671,-0.21834,0.136918,-0.532222,1
-0.743448,-0.395471,-0.122553,0.087632,-0.306104,1
-1.660183,-0.88823,-0.276219,0.172948,-0.680429,1
-0.818817,-0.416428,-0.136773,0.093871,-0.360854,1
-0.890971,-0.481131,-0.117972,0.110041,-0.338591,1
-1.612777,-0.860787,-0.272901,0.165014,-0.648459,1
-1.78043,-0.938773,-0.287387,0.194028,-0.725726,1
-1.884382,-1.011534,-0.325153,0.205446,-0.771751,1
-1.957754,-1.040021,-0.32305,0.209861,-0.796925,1
-1.341488,-0.724101,-0.232473,0.113759,-0.537724,2
-0.575713,-0.28951,-0.114529,0.042935,-0.246828,1
-0.460274,-0.223438,-0.081811,0.030059,-0.187838,1
-0.475755,-0.362623,-0.018529,0.079637,-0.300051,1
-1.294462,-0.702217,-0.220471,0.128467,-0.510142,1
-0.939435,-0.494799,-0.130182,0.119609,-0.385597,1
-0.656136,-0.361324,-0.09459,0.074154,-0.240852,1
-1.310479,-0.71047,-0.221708,0.141699,-0.526441,1
-1.242233,-0.66061,-0.200142,0.134108,-0.498133,1
-1.517428,-0.819845,-0.269239,0.163813,-0.616625,1
-1.659262,-0.882062,-0.271025,0.170249,-0.676762,1
-0.705351,-0.388487,-0.101304,0.098018,-0.267149,1
-1.190726,-0.667986,-0.198369,0.126913,-0.505158,1
-2.42466,-1.305461,-0.405234,0.254878,-0.978815,1
-1.014234,-0.535956,-0.163645,0.104192,-0.403292,1
-1.859245,-1.005374,-0.323369,0.196085,-0.755464,1
-1.756761,-0.947154,-0.293942,0.191631,-0.708093,1
-1.449899,-0.771307,-0.227312,0.155119,-0.576417,1
-1.933594,-1.087065,-0.319445,0.229636,-0.845273,1
-1.239056,-0.667891,-0.22735,0.126096,-0.507391,1
-1.894877,-1.011074,-0.311384,0.195225,-0.76036,1
-1.177309,-0.65708,-0.199147,0.122355,-0.512957,1
-1.250632,-0.64659,-0.18675,0.136059,-0.507186,1
-1.110819,-0.618123,-0.201218,0.123527,-0.440826,1
-1.747605,-0.958247,-0.296158,0.192655,-0.697111,1
-0.826631,-0.457079,-0.142675,0.091736,-0.322441,1
-1.569875,-0.835433,-0.261808,0.167038,-0.645719,1
-0.710734,-0.347675,-0.119205,0.062158,-0.299489,1
-1.499027,-0.808449,-0.243915,0.145593,-0.59722,2
-2.655663,-1.467177,-0.42621,0.269788,-1.119327,1
-1.119778,-0.607663,-0.173002,0.127054,-0.458847,1
-0.957638,-0.512508,-0.175797,0.094296,-0.389022,1
-1.84238,-0.975305,-0.306167,0.188715,-0.747347,1
-1.637725,-0.870942,-0.279544,0.168056,-0.665487,1
-1.684454,-0.883419,-0.268796,0.180826,-0.690274,1
-0.963341,-0.500838,-0.136976,0.113907,-0.386001,1
-0.878529,-0.482401,-0.138658,0.101204,-0.347009,1
-2.31261,-1.236705,-0.382977,0.240616,-0.93452,1
-0.468329,-0.303233,-0.09792,0.122225,-0.254202,1
-2.431946,-1.382375,-0.361452,0.267707,-1.070024,1
-1.488495,-0.792062,-0.225945,0.166732,-0.594629,1
-2.170343,-1.193906,-0.359943,0.220871,-0.892277,1
-1.594597,-0.853223,-0.272743,0.16079,-0.652364,1
-2.023512,-1.082742,-0.338302,0.210682,-0.81605,1
-1.221392,-0.643067,-0.20015,0.12563,-0.491991,1
-1.541738,-0.823113,-0.240254,0.170827,-0.615858,1
-0.578811,-0.321836,-0.123468,0.057996,-0.234681,1
-2.314675,-1.242926,-0.380455,0.250928,-0.941369,1
-1.031186,-0.561247,-0.16067,0.118601,-0.400564,1
-0.831994,-0.446482,-0.161106,0.077536,-0.335502,1
-1.888709,-1.009904,-0.31502,0.198012,-0.764918,1
-0.856305,-0.444068,-0.11528,0.105373,-0.340133,1
-1.801157,-0.972537,-0.302652,0.196106,-0.726172,1
-1.32508,-0.701343,-0.197028,0.142358,-0.523468,1
-1.183016,-0.62866,-0.191614,0.125439,-0.473889,1
-1.268596,-0.699814,-0.234967,0.131794,-0.522409,1
-0.733658,-0.381955,-0.138564,0.061215,-0.301917,1
-1.072463,-0.573359,-0.187417,0.114179,-0.439023,1
-0.432228,-0.266177,-0.072734,0.058233,-0.143709,1
-2.759535,-1.505848,-0.463658,0.296913,-1.101772,1
-2.046122,-1.139287,-0.340195,0.21128,-0.827517,1
-2.545672,-1.374413,-0.434093,0.265692,-1.025494,1
-1.667043,-0.906689,-0.280235,0.187718,-0.671858,1
-0.76216,-0.415731,-0.141875,0.065419,-0.296146,1
-0.891384,-0.485254,-0.166882,0.08416,-0.356042,1
-1.594109,-0.855611,-0.246981,0.170674,-0.632123,1
-1.420352,-0.762221,-0.24749,0.148426,-0.580967,1
-1.657515,-0.887089,-0.267796,0.170381,-0.661134,1
-1.26673,-0.672259,-0.234093,0.127108,-0.545494,1
-0.9476,-0.500272,-0.152359,0.076649,-0.375945,2
-5.61957,-3.061205,-0.938826,0.562884,-2.292636,1
-0.842708,-0.455939,-0.150553,0.090788,-0.346806,1
-2.398924,-1.30429,-0.405673,0.254025,-0.963093,1
-2.585727,-1.402226,-0.439123,0.267248,-1.048885,1
-1.184663,-0.61711,-0.18492,0.13121,-0.486553,1
-0.716072,-0.396257,-0.098602,0.08774,-0.271122,1
-1.435555,-0.801982,-0.237513,0.158893,-0.651782,1
-2.123174,-1.140468,-0.359564,0.221914,-0.871126,1
-1.230036,-0.661089,-0.19986,0.138801,-0.495893,1
-2.032929,-1.107512,-0.298054,0.147384,-0.831194,1
-0.862125,-0.445244,-0.113368,0.105824,-0.342548,1
-1.078769,-0.585245,-0.187497,0.094226,-0.429128,1
-1.227964,-0.641257,-0.187474,0.129665,-0.490046,1
-1.038091,-0.577675,-0.189602,0.116484,-0.414861,1
-1.31557,-0.70207,-0.231212,0.130848,-0.548393,1
-0.845302,-0.433485,-0.148301,0.07672,-0.345483,1
-0.910164,-0.495731,-0.143905,0.103165,-0.352482,1
-1.993559,-1.051019,-0.3243,0.203745,-0.810326,1
-2.164949,-1.150196,-0.362268,0.232408,-0.886138,1
-1.525706,-0.831134,-0.261651,0.159412,-0.60402,1
-1.540688,-0.831888,-0.266798,0.151308,-0.627596,1
-1.188677,-0.632799,-0.196446,0.124631,-0.47438,1
-0.913735,-0.50575,-0.146461,0.10713,-0.350572,1
-1.311052,-0.691239,-0.207176,0.148136,-0.545016,1
-1.083108,-0.576265,-0.183143,0.119917,-0.448656,1
-0.916945,-0.483465,-0.153154,0.100522,-0.375142,1
-0.860423,-0.470176,-0.16226,0.087189,-0.354132,1
-1.059524,-0.560539,-0.167293,0.10662,-0.416842,1
-2.096331,-1.117539,-0.354543,0.218157,-0.855156,1
-1.21596,-0.660985,-0.204496,0.134971,-0.486787,1
-1.031053,-0.567416,-0.192559,0.101526,-0.414374,1
-2.141258,-1.139826,-0.357772,0.221652,-0.870522,1
-1.819691,-0.978002,-0.29059,0.200694,-0.727985,1
-1.692598,-0.909393,-0.279139,0.180836,-0.679971,1
-0.857715,-0.450836,-0.146804,0.09862,-0.356815,1
-1.418082,-0.797038,-0.2464,0.154602,-0.606826,1
-1.925664,-1.020775,-0.329284,0.196744,-0.795393,1
-0.690167,-0.356837,-0.121803,0.070059,-0.290563,1
-1.778083,-0.950912,-0.287542,0.188778,-0.716741,1
-1.711679,-0.916664,-0.269063,0.192338,-0.684222,1
-0.985266,-0.550626,-0.164364,0.108233,-0.389702,1
-2.068796,-1.113485,-0.347324,0.226046,-0.852244,1
-1.579881,-0.841967,-0.274238,0.165561,-0.651428,1
-0.751108,-0.415292,-0.153258,0.073391,-0.303172,1
-1.152801,-0.617036,-0.193126,0.127761,-0.478052,1
-1.610168,-0.856564,-0.271356,0.155726,-0.655215,2
-0.706606,-0.393247,-0.111706,0.065024,-0.284841,1
-0.644934,-0.345146,-0.134229,0.060286,-0.27288,1
-1.005992,-0.526197,-0.160264,0.099832,-0.400094,1
-1.666357,-0.875722,-0.269007,0.174818,-0.679936,1
-0.445099,-0.276384,-0.081151,0.066593,-0.192573,1
-1.381512,-0.745753,-0.246598,0.149254,-0.567044,1
-1.557123,-0.841833,-0.270341,0.162767,-0.632331,1
-1.572301,-0.856385,-0.268318,0.168649,-0.628987,1
-0.908224,-0.481653,-0.122396,0.097239,-0.343385,1
-1.20174,-0.638137,-0.216475,0.120407,-0.501244,1
-1.211199,-0.643963,-0.215943,0.123959,-0.500779,1
-1.624258,-0.886851,-0.281211,0.176443,-0.651401,1
-0.674832,-0.368321,-0.131647,0.062736,-0.267728,1
-1.878459,-1.002603,-0.308382,0.196527,-0.755666,1
-4.092631,-2.205634,-0.677069,0.433625,-1.653259,1
-0.735378,-0.39331,-0.129668,0.076244,-0.298,1
-1.913455,-1.037198,-0.315863,0.20926,-0.760822,1
-1.492429,-0.790517,-0.233958,0.162052,-0.599246,1
-1.130584,-0.606382,-0.196899,0.117092,-0.46277,1
-0.601942,-0.332649,-0.114463,0.05435,-0.238088,1
-0.765763,-0.419145,-0.138241,0.078263,-0.310903,1
-0.79075,-0.41846,-0.099321,0.104936,-0.306753,1
-1.404472,-0.769776,-0.241653,0.155359,-0.559332,1
-1.696929,-0.903816,-0.294827,0.167286,-0.68907,1
-1.179894,-0.639517,-0.193747,0.128928,-0.479139,1
-0.943375,-0.517792,-0.163961,0.078236,-0.395486,1
-1.422375,-0.763384,-0.224912,0.149236,-0.557079,1
-1.384415,-0.750734,-0.219193,0.158699,-0.559124,1
-0.673928,-0.363277,-0.109587,0.078511,-0.271671,1
-0.910653,-0.496947,-0.166292,0.092992,-0.362718,1
-1.350273,-0.722972,-0.231452,0.138834,-0.542156,1
-1.462702,-0.787186,-0.228291,0.167762,-0.585781,1
-0.944044,-0.494961,-0.152132,0.10167,-0.382474,1
-2.196895,-1.173661,-0.368521,0.227255,-0.891406,1
-1.648918,-0.889615,-0.286141,0.180212,-0.670259,1
-0.985378,-0.519451,-0.142436,0.118129,-0.392405,1
-0.925047,-0.506187,-0.162381,0.098455,-0.368282,1
-1.258067,-0.663478,-0.215895,0.130912,-0.517807,1
-1.380164,-0.729626,-0.208129,0.146448,-0.539341,1
-1.626041,-0.896,-0.262075,0.162512,-0.667891,1
-1.470222,-0.786146,-0.237369,0.156812,-0.584777,1
-0.764955,-0.427846,-0.139072,0.079378,-0.317239,1
-1.407258,-0.749525,-0.250746,0.137112,-0.575911,1
-0.861478,-0.467704,-0.164925,0.069019,-0.343761,2
-1.483548,-0.802026,-0.264935,0.152383,-0.601032,1
-1.494332,-0.804911,-0.243565,0.127998,-0.591377,2
-1.575882,-0.837162,-0.251902,0.173163,-0.640082,1
-0.531961,-0.28876,-0.113784,0.043345,-0.216842,1
-0.988048,-0.511075,-0.173435,0.08856,-0.405956,1
-0.968143,-0.515889,-0.143223,0.117121,-0.382078,1
-1.354565,-0.71686,-0.22427,0.146041,-0.554658,1
-1.518823,-0.811794,-0.244778,0.161578,-0.613459,1
-0.909552,-0.501849,-0.170525,0.091272,-0.381568,1
-1.642726,-0.872897,-0.273902,0.17384,-0.672831,1
-1.497562,-0.813384,-0.273944,0.155321,-0.635743,1
-1.113573,-0.599228,-0.190374,0.117491,-0.459417,1
-1.705811,-0.918462,-0.286202,0.180337,-0.695196,1
-0.528386,-0.274779,-0.103646,0.048488,-0.219473,1
-1.496365,-0.793932,-0.257924,0.150323,-0.611739,1
-1.40682,-0.743668,-0.239556,0.150752,-0.585081,1
-0.461627,-0.211368,-0.087684,0.044975,-0.213658,1
-1.63963,-0.875966,-0.272593,0.165217,-0.658394,1
-1.421144,-0.761521,-0.228426,0.152799,-0.571085,1
-0.602626,-0.327369,-0.122691,0.068917,-0.252836,1
-1.688765,-0.897397,-0.27699,0.179735,-0.683748,1
-1.168233,-0.607713,-0.179221,0.133106,-0.478898,1
-0.675084,-0.372184,-0.133701,0.069888,-0.269729,1
-1.904174,-1.031064,-0.329737,0.19776,-0.768094,1
-0.775663,-0.413224,-0.151673,0.066913,-0.318639,1
-1.321677,-0.70179,-0.206428,0.143255,-0.529907,1
-1.223427,-0.662401,-0.201622,0.134316,-0.499072,1
-0.663693,-0.371334,-0.135033,0.058927,-0.264714,1
-1.347995,-0.704079,-0.219094,0.132614,-0.543292,1
-1.359962,-0.73093,-0.196165,0.165679,-0.533994,1
-1.353661,-0.708078,-0.208114,0.143562,-0.551169,1
-1.007847,-0.541342,-0.178706,0.105628,-0.411786,1
-1.141322,-0.60115,-0.199834,0.1175,-0.475111,1
-1.101163,-0.616904,-0.210254,0.116878,-0.465237,1
-0.950335,-0.530419,-0.17264,0.106374,-0.38187,1
-1.263119,-0.689225,-0.229386,0.114954,-0.506207,2
-0.749184,-0.38958,-0.136468,0.071726,-0.324398,1
-0.649687,-0.372651,-0.103291,0.073417,-0.23987,1
-0.888015,-0.478475,-0.137465,0.112346,-0.359281,1
-1.141639,-0.60246,-0.18033,0.131694,-0.460668,1
-0.703126,-0.368007,-0.136118,0.059837,-0.32071,1
-0.922341,-0.507755,-0.149316,0.112563,-0.355773,1
-0.716981,-0.384565,-0.100358,0.077903,-0.267254,1
-1.049827,-0.56303,-0.163881,0.116872,-0.417552,1
-1.163594,-0.609552,-0.190036,0.122675,-0.477548,1
-1.029159,-0.562896,-0.178671,0.114846,-0.408143,1
-1.775238,-0.965692,-0.296855,0.186146,-0.708748,1
-0.715585,-0.400677,-0.143888,0.07485,-0.283503,1
-0.019656,-0.013054,-0.015708,-0.001004,-0.009005,1
-1.116431,-0.616888,-0.205407,0.11729,-0.445712,1
-2.223602,-1.193525,-0.368538,0.231308,-0.888548,1
-1.343279,-0.704597,-0.226651,0.125143,-0.541417,2
-1.042388,-0.564501,-0.176994,0.078901,-0.406914,2
-1.468231,-0.792749,-0.263118,0.146328,-0.590447,1
-1.16866,-0.6239,-0.181916,0.129502,-0.463776,1
-0.980571,-0.532372,-0.161376,0.077783,-0.385583,2
-4.226119,-2.286386,-0.70949,0.448451,-1.719023,1
-2.260192,-1.208973,-0.375563,0.235191,-0.923096,1
-1.136873,-0.588113,-0.177571,0.118336,-0.462199,1
-1.643121,-0.923713,-0.280439,0.191843,-0.687585,1
-0.978193,-0.534754,-0.162394,0.115881,-0.407659,1
-1.151151,-0.631319,-0.211634,0.126844,-0.471456,1
-3.474217,-1.88981,-0.570441,0.358892,-1.444671,1
-1.544855,-0.816155,-0.234767,0.169842,-0.620607,1
-1.300476,-0.707568,-0.232614,0.139604,-0.52821,1
-4.509896,-2.468718,-0.760297,0.49834,-1.895544,1
-0.770546,-0.424204,-0.15119,0.075872,-0.31197,1
-1.783132,-0.964234,-0.296774,0.194312,-0.714272,1
-1.179022,-0.631606,-0.214864,0.125902,-0.509687,1
-0.978271,-0.518848,-0.150036,0.113011,-0.395081,1
-0.837783,-0.459932,-0.119618,0.109,-0.316149,1
-0.911667,-0.507942,-0.154666,0.098929,-0.352362,1
-1.662593,-0.897758,-0.285023,0.169391,-0.680369,1
-2.217697,-1.169012,-0.354407,0.243183,-0.910392,1
-1.430316,-0.748218,-0.233886,0.145646,-0.596357,1
-0.838806,-0.443261,-0.135079,0.070632,-0.335596,2
-1.167538,-0.648302,-0.195428,0.088994,-0.484093,1
-2.75371,-1.469803,-0.459473,0.29581,-1.132945,1
-0.999586,-0.517903,-0.177379,0.104312,-0.427045,1
-3.969079,-2.172348,-0.658173,0.422681,-1.633065,1
-0.654541,-0.34903,-0.105189,0.074277,-0.270747,1
-0.457376,-0.236327,-0.060943,0.063852,-0.186004,1
-1.61684,-0.860273,-0.254081,0.172389,-0.645819,1
-0.615967,-0.334234,-0.119852,0.061807,-0.253694,1
-1.232755,-0.657117,-0.181265,0.143095,-0.493124,1
-1.613602,-0.867818,-0.265338,0.175483,-0.650996,1
-1.905978,-1.018892,-0.301143,0.208268,-0.764079,1
-1.058936,-0.56853,-0.18011,0.079183,-0.416917,2
-0.927304,-0.474889,-0.137369,0.108194,-0.383691,1
-0.725944,-0.377908,-0.110027,0.096081,-0.305591,1
-0.86931,-0.460152,-0.149633,0.083409,-0.35054,1
-2.769435,-1.508228,-0.470432,0.283703,-1.106602,1
-4.52006,-2.473305,-0.744625,0.495274,-1.82511,1
-0.692458,-0.365622,-0.104126,0.089491,-0.288792,1
-1.391999,-0.72865,-0.233683,0.141313,-0.5732,1
-1.107712,-0.595431,-0.19852,0.110432,-0.446909,1
-1.393314,-0.758292,-0.250872,0.151297,-0.573543,1
-2.389352,-1.269651,-0.396163,0.245308,-0.977604,1
-0.804931,-0.414303,-0.150607,0.076383,-0.34195,1
-1.273355,-0.682777,-0.204716,0.135944,-0.509594,1
-0.533829,-0.2977,-0.115515,0.042955,-0.213685,1
-1.093944,-0.591523,-0.197761,0.114806,-0.443372,1
-0.72222,-0.391445,-0.100946,0.093554,-0.277724,1
-1.494582,-0.784701,-0.228379,0.163718,-0.604462,1
-1.934325,-1.030614,-0.313523,0.203211,-0.780439,1
-1.790566,-0.966196,-0.303794,0.187939,-0.733432,1
-1.542232,-0.847648,-0.251055,0.170663,-0.617829,1
-1.634032,-0.865297,-0.261886,0.171327,-0.657235,1
-0.904397,-0.484638,-0.141953,0.10028,-0.356222,1
-0.771329,-0.42014,-0.120136,0.09199,-0.296746,1
-1.360586,-0.720758,-0.214029,0.147188,-0.543405,1
-1.242384,-0.673888,-0.202821,0.147637,-0.499759,1
-0.835514,-0.467363,-0.135917,0.064671,-0.358897,1
-1.283274,-0.68659,-0.222804,0.122326,-0.514611,1
-2.024217,-1.089686,-0.326104,0.223486,-0.81102,1
-2.320275,-1.276401,-0.369033,0.257055,-0.949584,1
-1.229181,-0.672491,-0.211629,0.132623,-0.48551,1
-1.54177,-0.826788,-0.245091,0.14158,-0.609971,2
-1.324004,-0.715644,-0.216873,0.151049,-0.530917,1
-1.549374,-0.844884,-0.278665,0.155478,-0.632475,1
-3.030131,-1.633625,-0.514325,0.31548,-1.22659,1
